,Tanggal_Penerbangan,Hari,Maskapai,Nomor_Penerbangan,Bandara_Asal,Kode_IATA_Asal,Bandara_Tujuan,Kode_IATA_Tujuan,Jadwal_Keberangkatan,Jadwal_Kedatangan,Kota_tujuan,Deskripsi_tujuan,Suhu_Celcius_tujuan,Kelembaban_%_tujuan,Tekanan_hPa_tujuan,Kecepatan_Angin_m/s_tujuan,Kecepatan_Angin_km_jam_tujuan,Kota_Asal,Rute,Durasi_Actual,Durasi_Normal,Keterlambatan_Kedatangan
413,2025-08-03,Minggu,Garuda Indonesia,GA608X,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-03 09:10:00,2025-08-03 12:45:00,Makassar,badai petir,31.2,84,1013,1.4,5.04,Jakarta,Jakarta-Makassar,215.0,200.0,15.0
414,2025-08-06,Rabu,Pelita Air,IP202E,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-06 17:40:00,2025-08-06 19:05:00,Surabaya,cerah,32.1,63,1008,3.6,12.96,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
415,2025-08-07,Kamis,Garuda Indonesia,GA604B,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-07 01:35:00,2025-08-07 05:10:00,Makassar,badai petir,24.7,64,1006,2.7,9.72,Jakarta,Jakarta-Makassar,215.0,200.0,15.0
416,2025-08-08,Jumat,Batik Air,ID6582K,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-08 10:15:00,2025-08-08 11:40:00,Surabaya,cerah,29.6,89,1015,4.7,16.92,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
417,2025-08-09,Sabtu,Batik Air,ID6584T,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-09 08:10:00,2025-08-09 09:35:00,Surabaya,badai petir,29.2,63,1008,1.3,4.680000000000001,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
418,2025-08-10,Minggu,Lion Air,JT892V,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-10 08:00:00,2025-08-10 11:20:00,Makassar,badai petir,31.2,84,1013,1.4,5.04,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
419,2025-08-13,Rabu,Garuda Indonesia,GA326J,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-13 17:30:00,2025-08-13 19:10:00,Surabaya,cerah,32.1,63,1008,3.6,12.96,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
420,2025-08-14,Kamis,TransNusa,8B5102D,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-14 11:45:00,2025-08-14 14:35:00,Denpasar,badai petir,25.6,77,1014,4.1,14.76,Jakarta,Jakarta-Denpasar,170.0,,
421,2025-08-15,Jumat,Batik Air,ID6370U,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-15 04:40:00,2025-08-15 06:05:00,Surabaya,badai petir,25.4,71,1011,4.5,16.2,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
422,2025-08-16,Sabtu,Garuda Indonesia,GA408E,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-16 11:40:00,2025-08-16 14:40:00,Denpasar,berawan,29.8,76,1009,4.4,15.840000000000002,Jakarta,Jakarta-Denpasar,180.0,,
423,2025-08-17,Minggu,Pelita Air,IP104W,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-17 18:00:00,2025-08-17 20:55:00,Denpasar,gerimis,25.1,88,1005,4.6,16.56,Jakarta,Jakarta-Denpasar,175.0,,
424,2025-08-20,Rabu,Batik Air,ID6142U,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-20 18:30:00,2025-08-20 21:50:00,Makassar,gerimis,27.4,63,1008,3.1,11.16,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
425,2025-08-21,Kamis,Garuda Indonesia,GA422S,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-21 13:30:00,2025-08-21 16:30:00,Denpasar,badai petir,27.1,87,1015,1.2,4.32,Jakarta,Jakarta-Denpasar,180.0,,
426,2025-08-22,Jumat,Lion Air,JT782N,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-22 12:20:00,2025-08-22 15:40:00,Makassar,cerah,28.6,87,1011,4.0,14.4,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
427,2025-08-23,Sabtu,Lion Air,JT938W,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-23 20:00:00,2025-08-23 23:20:00,Makassar,hujan ringan,33.9,75,1007,2.6,9.360000000000001,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
428,2025-08-24,Minggu,Batik Air,ID6751H,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-24 02:20:00,2025-08-24 05:45:00,Makassar,berkabut,30.0,66,1005,1.3,4.680000000000001,Jakarta,Jakarta-Makassar,205.0,200.0,5.0
429,2025-08-27,Rabu,Lion Air,JT1852K,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-27 04:00:00,2025-08-27 07:20:00,Makassar,hujan ringan,32.0,84,1007,2.1,7.5600000000000005,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
430,2025-08-28,Kamis,Lion Air,JT22V,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-28 11:20:00,2025-08-28 14:10:00,Denpasar,cerah,29.0,88,1014,2.3,8.28,Jakarta,Jakarta-Denpasar,170.0,,
431,2025-08-29,Jumat,Garuda Indonesia,GA402X,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-29 07:05:00,2025-08-29 10:10:00,Denpasar,cerah,27.5,74,1006,3.1,11.16,Jakarta,Jakarta-Denpasar,185.0,,
432,2025-08-30,Sabtu,Batik Air,ID6554L,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-30 06:00:00,2025-08-30 09:20:00,Makassar,hujan ringan,34.0,69,1015,1.9,6.84,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
433,2025-08-31,Minggu,Lion Air,JT1740H,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-31 10:00:00,2025-08-31 13:20:00,Makassar,cerah,31.6,79,1011,2.2,7.920000000000001,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
434,2025-09-03,Rabu,Garuda Indonesia,GA322I,Soekarno-Hatta International,CGK,Juanda,SUB,2025-09-03 08:45:00,2025-09-03 10:25:00,Surabaya,berawan,32.8,61,1011,2.3,8.28,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
435,2025-09-04,Kamis,Lion Air,JT1994A,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-09-04 08:00:00,2025-09-04 11:20:00,Makassar,gerimis,33.8,64,1005,1.0,3.6,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
436,2025-07-30,Rabu,Garuda Indonesia,GA616U,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-07-30 16:45:00,2025-07-30 20:20:00,Makassar,berawan,24.6,66,1010,4.3,15.48,Jakarta,Jakarta-Makassar,215.0,200.0,15.0
437,2025-07-31,Kamis,Super Air Jet,IU250Z,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-07-31 07:00:00,2025-07-31 10:20:00,Makassar,berawan,24.6,78,1010,2.0,7.2,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
438,2025-08-01,Jumat,Batik Air,ID6292H,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-01 09:10:00,2025-08-01 12:30:00,Makassar,gerimis,33.8,64,1005,1.0,3.6,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
439,2025-08-02,Sabtu,Garuda Indonesia,GA328S,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-02 18:30:00,2025-08-02 20:10:00,Surabaya,gerimis,30.5,79,1005,1.9,6.84,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
440,2025-08-03,Minggu,AirAsia,AK804F,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-03 09:15:00,2025-08-03 12:15:00,Denpasar,gerimis,28.0,90,1013,4.2,15.120000000000001,Jakarta,Jakarta-Denpasar,180.0,,
441,2025-08-06,Rabu,Garuda Indonesia,GA304A,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-06 06:50:00,2025-08-06 08:25:00,Surabaya,cerah,24.7,79,1012,2.2,7.920000000000001,Jakarta,Jakarta-Surabaya,95.0,80.0,15.0
442,2025-08-07,Kamis,Super Air Jet,IU756C,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-07 06:30:00,2025-08-07 09:20:00,Denpasar,berkabut,31.2,86,1008,3.7,13.32,Jakarta,Jakarta-Denpasar,170.0,,
443,2025-08-08,Jumat,Garuda Indonesia,GA148W,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-08-08 09:25:00,2025-08-08 11:15:00,Padang,badai petir,27.4,79,1005,4.0,14.4,Jakarta,Jakarta-Padang,110.0,110.0,0.0
444,2025-08-09,Sabtu,Lion Air,JT992O,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-09 08:00:00,2025-08-09 11:20:00,Makassar,gerimis,33.8,64,1005,1.0,3.6,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
445,2025-08-10,Minggu,Super Air Jet,IU902Z,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-08-10 09:35:00,2025-08-10 11:20:00,Padang,hujan ringan,31.5,84,1012,1.6,5.760000000000001,Jakarta,Jakarta-Padang,105.0,110.0,-5.0
446,2025-08-13,Rabu,Garuda Indonesia,GA326J,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-13 17:30:00,2025-08-13 19:10:00,Surabaya,cerah,32.1,63,1008,3.6,12.96,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
447,2025-08-14,Kamis,Pelita Air,IP802I,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-14 11:30:00,2025-08-14 14:50:00,Makassar,cerah,28.6,87,1011,4.0,14.4,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
448,2025-08-15,Jumat,Batik Air,ID6582K,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-15 10:15:00,2025-08-15 11:40:00,Surabaya,cerah,29.6,89,1015,4.7,16.92,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
449,2025-08-16,Sabtu,Super Air Jet,IU900Y,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-08-16 14:40:00,2025-08-16 16:25:00,Padang,gerimis,26.7,77,1005,4.2,15.120000000000001,Jakarta,Jakarta-Padang,105.0,110.0,-5.0
450,2025-08-17,Minggu,Batik Air,ID6582S,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-17 10:15:00,2025-08-17 11:40:00,Surabaya,cerah,29.6,89,1015,4.7,16.92,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
451,2025-08-20,Rabu,Garuda Indonesia,GA162T,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-08-20 14:40:00,2025-08-20 16:30:00,Padang,gerimis,26.7,77,1005,4.2,15.120000000000001,Jakarta,Jakarta-Padang,110.0,110.0,0.0
452,2025-08-21,Kamis,Pelita Air,IP354Q,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-08-21 12:00:00,2025-08-21 13:45:00,Padang,berawan,25.5,90,1014,4.3,15.48,Jakarta,Jakarta-Padang,105.0,110.0,-5.0
453,2025-08-22,Jumat,Batik Air,ID6406F,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-22 13:05:00,2025-08-22 14:30:00,Surabaya,badai petir,29.1,70,1008,4.8,17.28,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
454,2025-08-23,Sabtu,Citilink,QG736Y,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-23 17:10:00,2025-08-23 18:50:00,Surabaya,gerimis,30.5,79,1005,1.9,6.84,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
455,2025-08-24,Minggu,Citilink,QG712H,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-24 05:55:00,2025-08-24 07:35:00,Surabaya,cerah,31.8,80,1005,1.9,6.84,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
456,2025-08-27,Rabu,Lion Air,JT241S,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-27 09:00:00,2025-08-27 10:25:00,Surabaya,berawan,32.8,61,1011,2.3,8.28,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
457,2025-08-28,Kamis,AirAsia,AK802J,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-28 06:20:00,2025-08-28 09:10:00,Denpasar,cerah,28.2,80,1012,4.9,17.64,Jakarta,Jakarta-Denpasar,170.0,,
458,2025-08-29,Jumat,Lion Air,JT241O,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-29 09:00:00,2025-08-29 10:25:00,Surabaya,berawan,32.8,61,1011,2.3,8.28,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
459,2025-08-30,Sabtu,Pelita Air,IP206C,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-30 14:25:00,2025-08-30 15:55:00,Surabaya,gerimis,30.2,78,1010,3.5,12.6,Jakarta,Jakarta-Surabaya,90.0,80.0,10.0
460,2025-08-31,Minggu,Super Air Jet,IU736E,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-31 14:50:00,2025-08-31 17:40:00,Denpasar,berkabut,28.2,79,1007,4.4,15.840000000000002,Jakarta,Jakarta-Denpasar,170.0,,
461,2025-09-03,Rabu,Sriwijaya Air,SJ592D,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-09-03 00:30:00,2025-09-03 03:55:00,Makassar,cerah,31.2,66,1013,4.1,14.76,Jakarta,Jakarta-Makassar,205.0,200.0,5.0
462,2025-09-04,Kamis,Batik Air,ID6554I,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-09-04 06:00:00,2025-09-04 09:20:00,Makassar,cerah,25.2,78,1010,3.1,11.16,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
463,2025-07-30,Rabu,Super Air Jet,IU742R,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-07-30 12:40:00,2025-07-30 15:30:00,Denpasar,berawan,29.8,76,1009,4.4,15.840000000000002,Jakarta,Jakarta-Denpasar,170.0,,
464,2025-07-31,Kamis,Super Air Jet,IU810E,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-07-31 11:30:00,2025-07-31 13:15:00,Padang,berawan,25.5,90,1014,4.3,15.48,Jakarta,Jakarta-Padang,105.0,110.0,-5.0
465,2025-08-01,Jumat,Garuda Indonesia,GA604Q,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-01 01:35:00,2025-08-01 05:10:00,Makassar,badai petir,24.7,64,1006,2.7,9.72,Jakarta,Jakarta-Makassar,215.0,200.0,15.0
466,2025-08-02,Sabtu,Pelita Air,IP802Y,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-02 11:30:00,2025-08-02 14:50:00,Makassar,cerah,28.6,87,1011,4.0,14.4,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
467,2025-08-03,Minggu,Batik Air,ID6266Q,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-03 14:30:00,2025-08-03 17:50:00,Makassar,gerimis,28.2,60,1006,3.4,12.24,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
468,2025-08-06,Rabu,Citilink,QG686H,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-06 10:30:00,2025-08-06 13:25:00,Denpasar,cerah,25.7,88,1015,1.5,5.4,Jakarta,Jakarta-Denpasar,175.0,,
469,2025-08-07,Kamis,Lion Air,JT22T,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-07 11:20:00,2025-08-07 14:10:00,Denpasar,cerah,29.0,88,1014,2.3,8.28,Jakarta,Jakarta-Denpasar,170.0,,
470,2025-08-08,Jumat,Citilink,QG346B,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-08 01:10:00,2025-08-08 04:30:00,Makassar,badai petir,24.7,64,1006,2.7,9.72,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
471,2025-08-09,Sabtu,Pelita Air,IP204T,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-09 10:40:00,2025-08-09 12:15:00,Surabaya,cerah,29.6,89,1015,4.7,16.92,Jakarta,Jakarta-Surabaya,95.0,80.0,15.0
472,2025-08-10,Minggu,Batik Air,ID6370Q,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-10 04:40:00,2025-08-10 06:05:00,Surabaya,badai petir,29.1,74,1010,4.5,16.2,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
473,2025-08-13,Rabu,Super Air Jet,IU742C,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-13 12:40:00,2025-08-13 15:30:00,Denpasar,badai petir,25.6,77,1014,4.1,14.76,Jakarta,Jakarta-Denpasar,170.0,,
474,2025-08-14,Kamis,Lion Air,JT241F,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-14 09:00:00,2025-08-14 10:25:00,Surabaya,badai petir,24.0,75,1014,1.8,6.48,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
475,2025-08-15,Jumat,Garuda Indonesia,GA404O,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-15 09:40:00,2025-08-15 12:35:00,Denpasar,gerimis,28.0,90,1013,4.2,15.120000000000001,Jakarta,Jakarta-Denpasar,175.0,,
476,2025-08-16,Sabtu,Lion Air,JT772R,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-16 16:15:00,2025-08-16 19:35:00,Makassar,gerimis,31.8,78,1009,4.0,14.4,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
477,2025-08-17,Minggu,Lion Air,JT171F,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-17 14:40:00,2025-08-17 16:05:00,Surabaya,gerimis,30.2,78,1010,3.5,12.6,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
478,2025-08-20,Rabu,Garuda Indonesia,GA610K,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-20 06:55:00,2025-08-20 10:30:00,Makassar,berawan,24.6,78,1010,2.0,7.2,Jakarta,Jakarta-Makassar,215.0,200.0,15.0
479,2025-08-21,Kamis,Pelita Air,IP350O,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-08-21 06:10:00,2025-08-21 07:55:00,Padang,berkabut,26.3,87,1008,4.4,15.840000000000002,Jakarta,Jakarta-Padang,105.0,110.0,-5.0
480,2025-08-22,Jumat,Citilink,QG426R,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-22 16:00:00,2025-08-22 19:25:00,Makassar,badai petir,32.7,71,1009,1.1,3.9600000000000004,Jakarta,Jakarta-Makassar,205.0,200.0,5.0
481,2025-08-23,Sabtu,Citilink,QG736Y,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-23 17:10:00,2025-08-23 18:50:00,Surabaya,gerimis,30.5,79,1005,1.9,6.84,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
482,2025-08-24,Minggu,Super Air Jet,IU758D,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-24 11:40:00,2025-08-24 14:30:00,Denpasar,badai petir,25.6,77,1014,4.1,14.76,Jakarta,Jakarta-Denpasar,170.0,,
483,2025-08-27,Rabu,Lion Air,JT888X,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-27 22:00:00,2025-08-27 01:20:00,Makassar,hujan ringan,25.2,62,1009,4.0,14.4,Jakarta,Jakarta-Makassar,-1240.0,200.0,-1440.0
484,2025-08-28,Kamis,Oman Air,WY5787Y,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-28 16:00:00,2025-08-28 17:40:00,Surabaya,berkabut,31.4,88,1015,2.7,9.72,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
485,2025-08-29,Jumat,Super Air Jet,IU744W,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-29 17:55:00,2025-08-29 20:45:00,Denpasar,gerimis,25.1,88,1005,4.6,16.56,Jakarta,Jakarta-Denpasar,170.0,,
486,2025-08-30,Sabtu,Garuda Indonesia,GA408Z,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-30 11:40:00,2025-08-30 14:40:00,Denpasar,berawan,29.8,76,1009,4.4,15.840000000000002,Jakarta,Jakarta-Denpasar,180.0,,
487,2025-08-31,Minggu,Garuda Indonesia,GA612P,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-31 14:25:00,2025-08-31 18:00:00,Makassar,cerah,24.5,84,1014,4.8,17.28,Jakarta,Jakarta-Makassar,215.0,200.0,15.0
488,2025-09-03,Rabu,Lion Air,JT892Y,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-09-03 08:00:00,2025-09-03 11:20:00,Makassar,gerimis,33.8,64,1005,1.0,3.6,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
489,2025-09-04,Kamis,Lion Air,JT986R,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-09-04 01:30:00,2025-09-04 04:50:00,Makassar,cerah,31.2,66,1013,4.1,14.76,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
490,2025-07-30,Rabu,Lion Air,JT782W,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-07-30 12:20:00,2025-07-30 15:40:00,Makassar,berawan,26.3,61,1005,1.1,3.9600000000000004,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
491,2025-07-31,Kamis,Garuda Indonesia,GA616P,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-07-31 16:45:00,2025-07-31 20:20:00,Makassar,berawan,24.6,66,1010,4.3,15.48,Jakarta,Jakarta-Makassar,215.0,200.0,15.0
492,2025-08-01,Jumat,Batik Air,ID6370I,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-01 04:40:00,2025-08-01 06:05:00,Surabaya,badai petir,25.4,71,1011,4.5,16.2,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
493,2025-08-02,Sabtu,Sriwijaya Air,SJ580F,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-02 17:50:00,2025-08-02 21:15:00,Makassar,badai petir,31.2,74,1009,1.6,5.760000000000001,Jakarta,Jakarta-Makassar,205.0,200.0,5.0
494,2025-08-03,Minggu,Super Air Jet,IU902Q,Soekarno-Hatta International,CGK,Minangkabau International Airport,PDG,2025-08-03 09:35:00,2025-08-03 11:20:00,Padang,hujan ringan,31.5,84,1012,1.6,5.760000000000001,Jakarta,Jakarta-Padang,105.0,110.0,-5.0
495,2025-08-06,Rabu,Batik Air,ID6182G,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-06 23:00:00,2025-08-06 02:20:00,Makassar,gerimis,26.2,65,1006,3.0,10.8,Jakarta,Jakarta-Makassar,-1240.0,200.0,-1440.0
496,2025-08-07,Kamis,Citilink,QG736Z,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-07 17:10:00,2025-08-07 18:50:00,Surabaya,gerimis,30.5,79,1005,1.9,6.84,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
497,2025-08-08,Jumat,Super Air Jet,IU736W,Soekarno-Hatta International,CGK,Ngurah Rai International,DPS,2025-08-08 14:50:00,2025-08-08 17:40:00,Denpasar,berkabut,28.2,79,1007,4.4,15.840000000000002,Jakarta,Jakarta-Denpasar,170.0,,
498,2025-08-09,Sabtu,Lion Air,JT241U,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-09 09:00:00,2025-08-09 10:25:00,Surabaya,berawan,32.8,61,1011,2.3,8.28,Jakarta,Jakarta-Surabaya,85.0,80.0,5.0
499,2025-08-10,Minggu,Lion Air,JT792E,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-10 04:00:00,2025-08-10 07:20:00,Makassar,badai petir,27.1,72,1014,2.1,7.5600000000000005,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
500,2025-08-13,Rabu,Citilink,QG712V,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-13 05:55:00,2025-08-13 07:35:00,Surabaya,cerah,31.8,80,1005,1.9,6.84,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
501,2025-08-14,Kamis,Lion Air,JT371G,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-14 22:00:00,2025-08-14 01:20:00,Makassar,hujan ringan,25.2,62,1009,4.0,14.4,Jakarta,Jakarta-Makassar,-1240.0,200.0,-1440.0
502,2025-08-15,Jumat,Lion Air,JT892S,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-15 08:00:00,2025-08-15 11:20:00,Makassar,badai petir,31.2,84,1013,1.4,5.04,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
503,2025-08-16,Sabtu,Lion Air,JT175H,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-16 16:15:00,2025-08-16 19:35:00,Makassar,gerimis,31.8,78,1009,4.0,14.4,Jakarta,Jakarta-Makassar,200.0,200.0,0.0
504,2025-08-17,Minggu,Citilink,QG426I,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-17 15:30:00,2025-08-17 18:55:00,Makassar,gerimis,31.8,78,1009,4.0,14.4,Jakarta,Jakarta-Makassar,205.0,200.0,5.0
505,2025-08-20,Rabu,Citilink,QG712L,Soekarno-Hatta International,CGK,Juanda,SUB,2025-08-20 05:55:00,2025-08-20 07:35:00,Surabaya,cerah,31.8,80,1005,1.9,6.84,Jakarta,Jakarta-Surabaya,100.0,80.0,20.0
506,2025-08-21,Kamis,Citilink,QG426T,Soekarno-Hatta International,CGK,Hasanudin,UPG,2025-08-21 15:30:00,2025-08-21 18:55:00,Makassar,gerimis,31.8,78,1009,4.0,14.4,Jakarta,Jakarta-Makassar,205.0,200.0,5.0
